PERIODO,MAT_CUR,CAMPUS_ALUMNO,BLOQUE,ID_ALUMNO,CALIFICACIONES_ALUMNO,CALIFICACIONES_EXIGIBLES,CALIFICACIONES_CURSO,RANGO_CALIFICACIONES,PORC_CALIFICACIONES_EXIGIBLES,PORC_CALIFICACIONES_REALIZADAS,ULTIMA_ENTREGA_ALUMNO,ULTIMA_CALIFICACION_CURSO,ASISTENCIA,HRS_ACCESO,DIAS_ACCESO,PRIMER_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_CURSO,ULTIMO_ACCESO_ALUMNO_PERIODO,ULTIMO_ACCESO_CURSO,INICIO_CURSO,FIN_CURSO,NRC,LC,ID_INST
202120,SCIU-163,CFP TUMBES,01EEGGPT01,1395951,15,18,19, 14 -  20,0.83,0.79,12/06/2021,12/09/2021,0.94,16,27,7/20/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23700,,319253
202120,SPSU-835,CFP TUMBES,01EEIDFB01,1361402,5,7,8, 14 -  20,0.71,0.63,12/03/2021,12/09/2021,0.38,15.8,24,8/26/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25375,,1386263
202120,SPSU-835,CFP TUMBES,01NAEDE201,1371348,3,7,8, 20 -  20,0.43,0.38,11/02/2021,12/09/2021,0.39,14.1,15,8/23/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24868,,1386263
202120,SPSU-759,CFP TUMBES,01AMODFB01,1363588,4,7,8, 20 -  20,0.57,0.5,9/03/2021,12/09/2021,0.46,13.9,16,8/27/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25877,,1386263
202120,SPSU-835,CFP TUMBES,01NAEDE201,1368971,5,7,8, 17 -  20,0.71,0.63,12/08/2021,12/09/2021,0.88,13.7,38,8/23/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24868,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT02,1401930,6,9,11, 16 -  20,0.67,0.55,12/09/2021,12/09/2021,0.83,13.6,20,8/05/2021,12/09/2021,12/09/2021,12/09/2021,10/15/2021,12/10/2021,23713,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT02,1401944,7,9,11, 00 -  20,0.78,0.64,10/26/2021,12/09/2021,0.33,13.4,19,8/23/2021,12/09/2021,12/09/2021,12/09/2021,10/15/2021,12/10/2021,23713,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1395925,1,9,10, 18 -  18,0.11,0.1,11/16/2021,12/09/2021,0.69,13.1,14,8/19/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1393457,5,7,8, 12 -  18,0.71,0.63,12/08/2021,12/09/2021,0.69,12.3,27,8/19/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SPSU-835,CFP TUMBES,01AMODFB01,1364756,5,7,8, 17 -  20,0.71,0.63,12/08/2021,12/09/2021,0.87,12.3,16,8/18/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25875,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT02,1401942,19,21,22, 12 -  20,0.9,0.86,12/06/2021,12/09/2021,0.75,11.8,22,7/26/2021,12/09/2021,12/09/2021,12/09/2021,10/18/2021,12/10/2021,23714,,1184315
202120,SCIU-163,CFP TUMBES,01EEGGPT02,1401948,15,18,20, 08 -  20,0.83,0.75,12/04/2021,12/09/2021,0.94,11.7,21,7/19/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23707,,979925
202120,SPSU-862,CFP TUMBES,01EEGGPT02,1402389,19,21,22, 01 -  20,0.9,0.86,12/09/2021,12/09/2021,0.31,11,25,7/23/2021,12/09/2021,12/09/2021,12/09/2021,10/18/2021,12/10/2021,23714,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1393457,3,9,10, 12 -  19,0.33,0.3,12/09/2021,12/09/2021,0.81,10.8,15,8/22/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-835,CFP TUMBES,01NAEDE201,1364789,5,7,8, 19 -  20,0.71,0.63,12/09/2021,12/09/2021,0.79,9.9,35,8/17/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24868,,1386263
202120,SPSU-835,CFP TUMBES,01NAEDE202,1360741,5,8,8, 08 -  20,0.63,0.63,12/08/2021,12/09/2021,0.56,9.6,28,8/28/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24879,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT02,1401948,7,9,11, 00 -  20,0.78,0.64,12/09/2021,12/09/2021,0.67,9.5,20,7/22/2021,12/09/2021,12/09/2021,12/09/2021,10/15/2021,12/10/2021,23713,,1184315
202120,SCIU-163,CFP TUMBES,01EEGGPT02,1401942,16,18,20, 10 -  20,0.89,0.8,12/03/2021,12/09/2021,0.59,8.8,26,7/26/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23707,,979925
202120,SPSU-862,CFP TUMBES,01EEGGPT03,1395962,1,19,19, 12 -  12,0.05,0.05,12/02/2021,12/09/2021,0.5,8.8,20,8/03/2021,12/09/2021,12/09/2021,12/09/2021,9/16/2021,12/10/2021,23723,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1395925,5,7,8, 10 -  20,0.71,0.63,12/09/2021,12/09/2021,0.75,8.6,14,9/16/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SCIU-163,CFP TUMBES,01EEGGPT02,1402389,17,18,20, 00 -  20,0.94,0.85,12/09/2021,12/09/2021,0.65,8.6,25,7/23/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23707,,979925
202120,SPSU-835,CFP TUMBES,01EEIDFB01,1100048,5,7,8, 17 -  20,0.71,0.63,12/03/2021,12/09/2021,0.61,8.3,20,8/19/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25375,,1386263
202120,SPSU-835,CFP TUMBES,01EEIDFB01,1102629,5,7,8, 15 -  20,0.71,0.63,12/04/2021,12/09/2021,0.53,8.2,26,9/03/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25375,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT02,1401929,19,21,22, 01 -  20,0.9,0.86,12/09/2021,12/09/2021,0.19,7.6,15,7/29/2021,12/09/2021,12/09/2021,12/09/2021,10/18/2021,12/10/2021,23714,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT02,1401942,7,9,11, 00 -  20,0.78,0.64,10/27/2021,12/09/2021,0.67,7.3,18,8/04/2021,12/09/2021,12/09/2021,12/09/2021,10/15/2021,12/10/2021,23713,,1184315
202120,SCIU-163,CFP TUMBES,01EEGGPT02,1401929,2,18,20, 00 -  16,0.11,0.1,10/01/2021,12/09/2021,0.35,7.1,12,7/28/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,23707,,979925
202120,SPSU-759,CFP TUMBES,01AMODFB01,1300824,5,7,8, 17 -  20,0.71,0.63,12/09/2021,12/09/2021,0.9,6.2,33,8/16/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25877,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1395951,5,7,8, 11 -  18,0.71,0.63,12/08/2021,12/09/2021,0.6,4.7,8,9/16/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT02,1401929,2,9,11, 00 -  17,0.22,0.18,10/07/2021,12/09/2021,0.33,3.8,11,8/16/2021,12/09/2021,12/09/2021,12/09/2021,10/15/2021,12/10/2021,23713,,1184315
202120,SPSU-759,CFP TUMBES,01AMODFB01,1305147,5,7,8, 14 -  20,0.71,0.63,12/03/2021,12/09/2021,0.82,3.7,15,8/18/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25877,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT03,1392955,1,19,19, 08 -  08,0.05,0.05,12/04/2021,12/09/2021,0.75,3.8,16,8/03/2021,12/09/2021,12/09/2021,12/09/2021,9/16/2021,12/10/2021,23723,,1184315
202120,SPSU-835,CFP TUMBES,01EEIDFB01,1330012,4,7,8, 20 -  20,0.57,0.5,9/18/2021,12/09/2021,0.69,3.5,19,8/18/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25375,,1386263
202120,CGEU-114,CFP TUMBES,01EEIDFB01,1352598,10,11,12, 15 -  20,0.91,0.83,12/09/2021,12/09/2021,0.73,2.9,20,8/10/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,25379,,1324389
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1395920,5,9,10, 14 -  18,0.56,0.5,11/19/2021,12/09/2021,0.86,2.9,9,10/07/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-835,CFP TUMBES,01EEIDFB01,1304380,5,7,8, 17 -  20,0.71,0.63,12/03/2021,12/09/2021,0.79,3.2,26,8/18/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25375,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT03,1402291,1,19,19, 02 -  02,0.05,0.05,12/09/2021,12/09/2021,0.63,2.2,11,8/05/2021,12/09/2021,12/09/2021,12/09/2021,9/16/2021,12/10/2021,23723,,1184315
202120,SPSU-862,CFP TUMBES,01EEGGPT03,1395942,1,19,19, 17 -  17,0.05,0.05,12/01/2021,12/09/2021,0.88,2.2,8,11/16/2021,12/09/2021,12/09/2021,12/09/2021,9/16/2021,12/10/2021,23723,,1184315
202120,SPSU-835,CFP TUMBES,01EEIDFB01,1352598,5,7,8, 14 -  20,0.71,0.63,12/09/2021,12/09/2021,0.37,1.9,16,9/08/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25375,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1395951,4,9,10, 18 -  18,0.44,0.4,12/06/2021,12/09/2021,0.4,1.3,11,8/19/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-835,CFP TUMBES,01NAEDE202,1369790,5,8,8, 19 -  20,0.63,0.63,12/08/2021,12/09/2021,1,61.8,41,8/17/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24879,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT02,1399664,19,21,22, 15 -  20,0.9,0.86,12/06/2021,12/09/2021,1,37.9,34,7/22/2021,12/09/2021,12/09/2021,12/09/2021,10/18/2021,12/10/2021,23714,,1184315
202120,SPSU-835,CFP TUMBES,01NAEDE202,1296521,5,8,8, 16 -  20,0.63,0.63,12/09/2021,12/09/2021,1,34,36,8/17/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24879,,1386263
202120,SPSU-835,CFP TUMBES,01NAEDE202,1358468,5,8,8, 12 -  20,0.63,0.63,12/09/2021,12/09/2021,1,26.9,14,9/06/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24879,,1386263
202120,SPSU-835,CFP TUMBES,01NAEDE202,1370094,5,8,8, 16 -  20,0.63,0.63,12/09/2021,12/09/2021,1,25.7,37,8/17/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,24879,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1395945,6,9,10, 16 -  20,0.67,0.6,12/08/2021,12/09/2021,1,24.5,22,8/17/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT03,1395927,1,19,19, 15 -  15,0.05,0.05,12/08/2021,12/09/2021,1,22.3,24,8/04/2021,12/09/2021,12/09/2021,12/09/2021,9/16/2021,12/10/2021,23723,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1396275,5,9,10, 18 -  20,0.56,0.5,11/30/2021,12/09/2021,1,19.6,18,10/07/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT03,1395058,1,19,19, 17 -  17,0.05,0.05,12/01/2021,12/09/2021,1,18.8,23,8/05/2021,12/09/2021,12/09/2021,12/09/2021,9/16/2021,12/10/2021,23723,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT02,1399664,6,9,11, 16 -  20,0.67,0.55,10/26/2021,12/09/2021,1,18.5,32,8/12/2021,12/09/2021,12/09/2021,12/09/2021,10/15/2021,12/10/2021,23713,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1396275,5,7,8, 14 -  20,0.71,0.63,12/08/2021,12/09/2021,1,17.3,21,8/22/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT02,1399808,6,9,11, 00 -  18,0.67,0.55,10/25/2021,12/09/2021,1,15.8,40,8/16/2021,12/09/2021,12/09/2021,12/09/2021,10/15/2021,12/10/2021,23713,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1395945,5,7,8, 13 -  20,0.71,0.63,12/08/2021,12/09/2021,1,12.4,21,8/17/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SPSU-862,CFP TUMBES,01NAEDE401,1330015,1,19,19, 15 -  15,0.05,0.05,12/09/2021,12/09/2021,1,11.9,24,8/04/2021,12/09/2021,12/09/2021,12/09/2021,9/16/2021,12/10/2021,23723,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1395922,5,9,10, 14 -  20,0.56,0.5,11/28/2021,12/09/2021,1,9.9,13,8/19/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1395949,5,7,8, 13 -  20,0.71,0.63,12/09/2021,12/09/2021,1,9,15,9/16/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT01,1395912,5,9,10, 18 -  18,0.56,0.5,12/03/2021,12/09/2021,1,8.5,14,8/19/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23705,,1386263
202120,SPSU-835,CFP TUMBES,01AMODFB01,1305147,5,7,8, 16 -  20,0.71,0.63,12/08/2021,12/09/2021,1,6.1,23,8/18/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25875,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1395912,5,7,8, 11 -  16,0.71,0.63,12/03/2021,12/09/2021,1,5.1,20,8/19/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1395922,5,7,8, 13 -  18,0.71,0.63,12/08/2021,12/09/2021,1,4.3,16,9/16/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,SPSU-835,CFP TUMBES,01AMODFB01,1300824,5,7,8, 16 -  20,0.71,0.63,12/09/2021,12/09/2021,1,3.3,32,8/16/2021,12/09/2021,12/09/2021,12/09/2021,8/15/2021,12/10/2021,25875,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT01,1395920,5,7,8, 12 -  16,0.71,0.63,12/08/2021,12/09/2021,1,2.2,20,8/23/2021,12/09/2021,12/09/2021,12/09/2021,10/04/2021,12/10/2021,23702,,1386263
202120,CGEU-114,CFP TUMBES,01EEIDFB01,1330012,9,11,12, 06 -  20,0.82,0.75,12/01/2021,12/09/2021,1,1.3,19,7/30/2021,12/09/2021,12/09/2021,12/09/2021,7/20/2021,12/10/2021,25379,,1324389
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1408692,4,7,7, 14 -  18,0.57,0.57,12/07/2021,12/09/2021,0.55,118.9,7,8/31/2021,12/01/2021,12/02/2021,12/01/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409341,4,7,7, 18 -  20,0.57,0.57,10/22/2021,12/09/2021,0.67,27.8,38,8/24/2021,12/08/2021,12/09/2021,12/08/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409404,4,7,7, 18 -  20,0.57,0.57,10/05/2021,12/09/2021,0.5,27.2,39,8/31/2021,12/08/2021,12/08/2021,12/08/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1404482,6,9,10, 00 -  20,0.67,0.6,12/02/2021,12/08/2021,1,25,24,8/23/2021,12/09/2021,12/09/2021,12/09/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1404482,4,7,7, 18 -  20,0.57,0.57,10/22/2021,12/09/2021,0.95,24.4,38,8/31/2021,12/09/2021,12/09/2021,12/09/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1409339,10,11,11, 00 -  16,0.91,0.91,10/19/2021,12/02/2021,0.72,21.3,16,9/06/2021,11/18/2021,12/09/2021,11/18/2021,10/23/2021,12/30/2021,40764,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409339,4,7,7, 00 -  14,0.57,0.57,10/22/2021,12/09/2021,0.91,19.8,22,9/03/2021,12/03/2021,12/09/2021,12/03/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409332,4,7,7, 18 -  20,0.57,0.57,12/06/2021,12/09/2021,1,18.8,44,8/24/2021,12/08/2021,12/09/2021,12/08/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409339,6,9,10, 12 -  18,0.67,0.6,11/02/2021,12/08/2021,0.8,18.6,15,9/03/2021,12/07/2021,12/09/2021,12/07/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1408644,4,7,7, 12 -  20,0.57,0.57,10/22/2021,12/09/2021,1,16.1,36,8/31/2021,12/03/2021,12/09/2021,12/03/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409332,6,9,10, 00 -  20,0.67,0.6,12/01/2021,12/08/2021,0.8,14.7,26,8/24/2021,12/08/2021,12/09/2021,12/08/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1295252,6,11,11, 14 -  20,0.55,0.55,9/24/2021,12/02/2021,0.31,13,19,8/28/2021,12/06/2021,12/08/2021,12/06/2021,10/23/2021,12/30/2021,40764,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409338,4,7,7, 12 -  16,0.57,0.57,10/27/2021,12/09/2021,0.9,12.4,51,8/31/2021,12/08/2021,12/09/2021,12/08/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409335,6,9,10, 00 -  20,0.67,0.6,12/03/2021,12/08/2021,1,11.4,26,8/23/2021,12/09/2021,12/09/2021,12/09/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1408644,6,9,10, 00 -  20,0.67,0.6,11/25/2021,12/08/2021,1,11.5,17,10/26/2021,12/06/2021,12/09/2021,12/06/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409333,5,9,10, 00 -  18,0.56,0.5,11/27/2021,12/08/2021,0.6,10.7,24,10/03/2021,12/07/2021,12/09/2021,12/07/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409341,6,9,10, 00 -  20,0.67,0.6,11/26/2021,12/08/2021,0.33,8.9,25,8/24/2021,12/07/2021,12/09/2021,12/07/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409338,3,9,10, 00 -  18,0.33,0.3,11/10/2021,12/08/2021,1,8.5,22,8/28/2021,12/08/2021,12/09/2021,12/08/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409335,4,7,7, 16 -  20,0.57,0.57,9/23/2021,12/09/2021,1,8.3,57,8/23/2021,12/08/2021,12/09/2021,12/08/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1408692,6,9,10, 00 -  20,0.67,0.6,11/29/2021,12/08/2021,1,7.7,3,8/24/2021,11/01/2021,12/02/2021,11/01/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1404518,4,11,11, 01 -  20,0.36,0.36,9/29/2021,12/02/2021,1,6.8,19,8/23/2021,11/02/2021,11/04/2021,11/02/2021,10/23/2021,12/30/2021,40764,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409333,5,7,7, 16 -  18,0.71,0.71,11/04/2021,12/09/2021,0.75,6.9,51,8/24/2021,12/07/2021,12/09/2021,12/07/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409334,4,7,7, 14 -  20,0.57,0.57,10/22/2021,12/09/2021,0.5,6.3,16,9/15/2021,12/07/2021,12/09/2021,12/07/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1258175,8,11,11, 01 -  20,0.73,0.73,12/02/2021,12/02/2021,0.21,6.2,16,8/31/2021,12/02/2021,12/07/2021,12/02/2021,10/23/2021,12/30/2021,40764,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409334,3,9,10, 00 -  18,0.33,0.3,11/17/2021,12/08/2021,0.8,5.1,13,9/17/2021,12/07/2021,12/09/2021,12/07/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1409337,4,7,7, 10 -  20,0.57,0.57,12/09/2021,12/09/2021,0.44,5.1,20,8/24/2021,12/09/2021,12/09/2021,12/09/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1369183,6,11,11, 01 -  16,0.55,0.55,9/17/2021,12/02/2021,0.75,4.4,23,8/30/2021,11/26/2021,11/26/2021,11/26/2021,10/23/2021,12/30/2021,40764,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1295252,3,7,7, 12 -  18,0.43,0.43,9/16/2021,12/09/2021,0.28,4.6,14,8/31/2021,12/08/2021,12/08/2021,12/08/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409404,3,9,10, 00 -  18,0.33,0.3,12/08/2021,12/08/2021,,3.9,20,8/31/2021,12/08/2021,12/08/2021,12/08/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1404518,1,7,7, 16 -  16,0.14,0.14,11/02/2021,12/09/2021,0.44,3.3,15,8/31/2021,11/02/2021,11/04/2021,11/02/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1408163,4,7,7, 14 -  16,0.57,0.57,10/25/2021,12/09/2021,0.22,2.6,14,8/26/2021,11/02/2021,11/25/2021,11/02/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1258175,4,9,10, 14 -  18,0.44,0.4,11/25/2021,12/08/2021,0,2.3,18,8/31/2021,12/07/2021,12/07/2021,12/07/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1258175,4,7,7, 14 -  16,0.57,0.57,10/26/2021,12/09/2021,0.33,1.9,18,8/31/2021,11/26/2021,12/07/2021,11/26/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1339343,5,9,10, 00 -  18,0.56,0.5,12/04/2021,12/08/2021,1,1.6,10,9/23/2021,12/08/2021,12/08/2021,12/08/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1295252,4,9,10, 00 -  16,0.44,0.4,9/16/2021,12/08/2021,0,1.7,11,8/28/2021,9/28/2021,12/08/2021,9/28/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1369183,1,7,7, 12 -  12,0.14,0.14,9/04/2021,12/09/2021,0.44,1,9,8/30/2021,10/19/2021,11/26/2021,10/19/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1404518,2,9,10, 00 -  16,0.22,0.2,9/05/2021,12/08/2021,0,1.1,13,8/23/2021,11/03/2021,11/04/2021,11/03/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1409337,4,9,10, 16 -  18,0.44,0.4,11/04/2021,12/08/2021,0.2,0.8,12,8/24/2021,12/09/2021,12/09/2021,12/09/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1369183,3,9,10, 00 -  14,0.33,0.3,9/05/2021,12/08/2021,0,0.7,6,8/30/2021,9/23/2021,11/26/2021,9/23/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-860,CFP TUMBES,01EEGGPT04,1339343,4,7,7, 14 -  20,0.57,0.57,11/25/2021,12/09/2021,1,0.6,12,9/14/2021,12/06/2021,12/08/2021,12/06/2021,10/23/2021,12/30/2021,37494,,1184315
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1307261,2,9,10, 00 -  04,0.22,0.2,8/24/2021,12/08/2021,0,0,1,8/24/2021,8/24/2021,11/13/2021,8/24/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1409336,3,11,11, 01 -  01,0.27,0.27,,12/02/2021,0,5,9,8/24/2021,10/26/2021,10/26/2021,10/26/2021,10/23/2021,12/30/2021,40764,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1408163,1,9,10, 00 -  00,0.11,0.1,,12/08/2021,0.4,4,8,8/31/2021,11/25/2021,11/25/2021,11/25/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1409431,3,11,11, 01 -  01,0.27,0.27,,12/02/2021,0.44,0.7,5,9/01/2021,9/16/2021,10/12/2021,9/16/2021,10/23/2021,12/30/2021,40764,,1386263
202120,SPSU-861,CFP TUMBES,01EEGGPT04,1387430,1,9,10, 00 -  00,0.11,0.1,,12/08/2021,0,0.1,1,9/15/2021,9/15/2021,9/15/2021,9/15/2021,10/23/2021,12/30/2021,37503,,1386263
202120,SPSU-862,CFP TUMBES,01EEGGPT04,1307261,3,11,11, 01 -  01,0.27,0.27,,12/02/2021,0,0.1,3,8/25/2021,11/13/2021,11/13/2021,11/13/2021,10/23/2021,12/30/2021,40764,,1386263
